[0:00:00.00]-[0:00:02.00]  ¿Sientes usted donde se esté más cómodo?
[1:17:39.00]-[1:17:48.00]  Porque cuando fui a trabajar a Dragados, de encargado me dijeron, vale más un lápiz corto que una memoria larga.
[1:17:48.00]-[1:17:49.00]  Sí, sí, sí.
[1:17:49.00]-[1:18:03.00]  Allí había que hacer parte todo lo día del trabajo que se había hecho y todo, y había de apuntar y se tenía que dar todo, y todo lo que se había hecho hoy al parte pasaba mañana al encargado general para dar eso.
[1:18:03.00]-[1:18:12.00]  Ahí no, escrito, llevas la carpeta y el boli y eso, y estoy escrito, que de ahí se van algunas cosas.
[1:18:12.00]-[1:18:14.00]  Es verdad, sí.
[1:18:14.00]-[1:18:18.00]  Eso sí, lo que están haciendo ustedes.
[1:18:18.00]-[1:18:21.00]  ¿Y a qué edad entonces dejó usted de estudiar?
[1:18:21.00]-[1:18:22.00]  ¿Cómo?
[1:18:22.00]-[1:18:24.00]  ¿A qué edad dejó de estudiar usted entonces?
[1:18:24.00]-[1:18:27.00]  Bueno, estudiar, estudiar era ir a escuela, ir a escuela.
[1:18:27.00]-[1:18:28.00]  ¿A qué edad lo dejó?
[1:18:28.00]-[1:18:29.00]  ¿A qué?
[1:18:29.00]-[1:18:35.00]  Pues a lo mejor tendría yo ya, pues, quince o dieciséis años tendría, todo lo más.
[1:18:35.00]-[1:18:39.00]  Porque me acuerdo que luego estudié música y fui músico también.
[1:18:39.00]-[1:18:40.00]  ¿Ah, sí?
[1:18:40.00]-[1:18:46.00]  Sí, también, pero no, estuve en la música, no me iba demasiado, cosas claras.
[1:18:46.00]-[1:18:47.00]  Pero en fin.
[1:18:47.00]-[1:18:49.00]  ¿Y qué tocaba usted?
[1:18:49.00]-[1:18:50.00]  El saxofón.
[1:18:50.00]-[1:18:53.00]  Ah, ah, ¿y no sigue tocando?
[1:18:53.00]-[1:18:54.00]  No, no, no, no, ya no.
[1:18:54.00]-[1:18:57.00]  Pero con una banda.
[1:18:57.00]-[1:18:59.00]  ¿De la banda de aquí del pueblo?
[1:18:59.00]-[1:19:01.00]  Que por cierto es muy buena, eh.
[1:19:01.00]-[1:19:03.00]  Es muy buena.
[1:19:03.00]-[1:19:07.00]  Y voy a decirle una cosa, usted no sé si conocerá la contornasta de Valencia, no la conoce.
[1:19:07.00]-[1:19:14.00]  Bueno, pues Buñol, Buñol y Liria son las dos cunas de la música que hay.
[1:19:14.00]-[1:19:19.00]  Dos bandas de lo mejor de Europa están en Buñol y en Liria.
[1:19:19.00]-[1:19:24.00]  Benimodo tiene una señora banda, a lo que es el pueblo.
[1:19:24.00]-[1:19:30.00]  Pero creo que Benimodo tiene más músicos por metro cuadrado, por metro cuadrado,
[1:19:30.00]-[1:19:36.00]  porque si allá tiene 20.000 habitantes Liria y Benimodo somos dos mil y alguno,
[1:19:36.00]-[1:19:40.00]  Benimodo tendrá 40 músicos viviendo de la música.
[1:19:40.00]-[1:19:50.00]  Hay un señor que fue, que murió, hay un señor que fue secretario de la orquesta de la radio y televisión de Madrid.
[1:19:50.00]-[1:20:04.00]  Murió siendo el secretario, eh, que vinieron los directores, pero de Madrid vino bastante gente y de aquí muchos directores vinieron al entierro.
[1:20:04.00]-[1:20:15.00]  Un sobrino que ha sido subdirector de la banda del rey, ese, ojo militar, submilitar, y era subdirector de la banda del rey.
[1:20:15.00]-[1:20:20.00]  Y ahora es director de la banda de Toledo, es director, eres capitán,
[1:20:20.00]-[1:20:28.00]  dice me retiraré de comandante porque no puedo subir más, porque soy como el que dice chusquero, no de academia, pero es un chalebro.
[1:20:28.00]-[1:20:36.00]  Y así, un hermano mi cuñao en la radio, en la orquesta no sé cuántos de Madrid, en la orquesta municipal de Madrid o no sé qué.
[1:20:36.00]-[1:20:51.00]  Otro brigada de la guardia civil, un sobrino mío también en la banda de, hizo oposiciones en la banda de Sevilla y tuvo la desgracia de que viniendo de allí tuvo un accidente y murieron él y la novia.
[1:20:51.00]-[1:21:03.00]  En Sevilla tres o cuatro militares, uno que le llamaban bravo, que ha fallecido, otro que le llaman... que también es militar, no sé si era sargento o resubido brigada de músicos.
[1:21:03.00]-[1:21:16.00]  O sea que en Mallorca un batería, también músico en Mallorca que ahora está aquí, se ha juzgado y está aquí, bueno total, de Benimodo viven una barbaridad.
[1:21:16.00]-[1:21:30.00]  Y luego cuando han hecho la asignatura de música en las escuelas, chicas de Benimodo que han estudiado música, han hecho y hay lo menos cinco o seis que son profesoras de música.
[1:21:30.00]-[1:21:42.00]  Mira, dos casas de aquí y una que le llaman... y ahora creo, no me acuerdo anoche le preguntábamos a dónde iba, empieza yendo un poquito más lejos, luego van viniendo por aquí.
[1:21:42.00]-[1:21:46.00]  ¿Ahora? ¿Que va a ser fútbol a los 18 y 20?
[1:21:46.00]-[1:21:49.00]  Sí, ahora cuando eso... ¿Estic en televisión?
[1:21:49.00]-[1:21:50.00]  Sí.
[1:21:50.00]-[1:21:53.00]  A ver si me sacáis con Bárcenas y tenemos problemas.
[1:21:53.00]-[1:22:01.00]  No, no te molestes.
[1:22:01.00]-[1:22:04.00]  ¿Qué están pidiendo los moderateiros?
[1:22:04.00]-[1:22:07.00]  Voy a decirte una cosa.
[1:22:07.00]-[1:22:08.00]  Que pase si quiere.
[1:22:08.00]-[1:22:10.00]  No, no. Voy a decirte una cosa.
[1:22:10.00]-[1:22:23.00]  Yo estoy ahora más a gusto que en ningún sitio porque mi mujer tiene una sobrina que el marido trabaja en el banco pero también escribe, ha hecho tres o cuatro libros ya y escribe.
[1:22:23.00]-[1:22:32.00]  Y cuando tiene algo que preguntarme de aquí viene y yo todo lo que sé se lo detallo y dice, no he encontrado ninguno que me detalle las cosas mejor que tú.
[1:22:32.00]-[1:22:33.00]  Es verdad.
[1:22:33.00]-[1:22:34.00]  Sí, sí, es verdad.
[1:22:34.00]-[1:22:35.00]  Es mono-vercelo.
[1:22:35.00]-[1:22:41.00]  Ahora me dicen que es que tengo mucho cuento que me enrollo, que me enrollo.
[1:22:41.00]-[1:22:43.00]  No, no, no. Cuentos muchas cosas interesantes.
[1:22:43.00]-[1:22:44.00]  No, que...
[1:22:44.00]-[1:22:45.00]  Otros vienen muy bien.
[1:22:45.00]-[1:22:50.00]  Que me gusta. Mira, para que te tengo que mentirlo. Mejor otro me dice, ¿qué? Pues yo, ¿qué? ¿Está loco?
[1:22:50.00]-[1:22:55.00]  No, a mí me gusta la conversación. Les cuento lo que sé. Mentira no lo sé contar ninguna, eh.
[1:22:55.00]-[1:22:56.00]  Seguro que no.
[1:22:56.00]-[1:22:59.00]  O sea que las cosas claras.
[1:22:59.00]-[1:23:09.00]  Oigo una cosa, ya casi nos vamos a ir, pero en otro sitio que veníamos para acá nos han dicho que por esta zona había mucha seda en tiempos.
[1:23:09.00]-[1:23:13.00]  Cuando se terminó la guerra también se hacía mucha cebolla.
[1:23:13.00]-[1:23:15.00]  ¿Sebas? ¿Sebolla?
[1:23:15.00]-[1:23:16.00]  Sí.
[1:23:16.00]-[1:23:26.00]  También se hacía cebolla, pero la cuna de la cebolla estaba en este pueblo, en Benaguasil, al lado de Liria.
[1:23:26.00]-[1:23:36.00]  Ahí era la cuna de la cebolla. Aquí se hacía... Aquí recién terminó la guerra vino un señor, vino un señor de ahí, del horno de Alcedo, eh.
[1:23:36.00]-[1:23:44.00]  Un señor que son multimillonarios y por lo que sea se vino y compró una finca ahí, a la 6 del pueblo, 100 anegadas.
[1:23:44.00]-[1:23:50.00]  100 anegadas, pues me parece que serán 100 anegadas, no, 80 hectáreas o por ahí, poco más o menos.
[1:23:50.00]-[1:24:02.00]  Y hacía cebollas y luego hacía unos casetones y las metía dentro que con cañas hacían para que les diera al abre, le hacían un techo para que no se lloviera y las dejaban allí.
[1:24:02.00]-[1:24:08.00]  Y ese señor, ese hacía cebollas y patatas y era de ahí de Alcedo, del horno de Alcedo.
[1:24:08.00]-[1:24:11.00]  Y tenía mucha tierra de arroz.
[1:24:11.00]-[1:24:20.00]  Le cogió 40 campos de solares por ahí por Valencia y es uno de los principales de Hotel Esmelía.
[1:24:20.00]-[1:24:33.00]  Sí, sí. El hijo ha sido político también. La mujer era de aquí y se casó con una chica, él era ya 40 y algún año, y se casó con una chica de 18 o 20.
[1:24:33.00]-[1:24:39.00]  Muy bien parecida a ella, muy bien, claro, eran bien, muchos duros y la chica no es que estaba mal, le venía de casa también bien.
[1:24:39.00]-[1:24:43.00]  Pero entonces se casó con ella y creo que ha tenido 6 hijos.
[1:24:43.00]-[1:24:49.00]  Ha muerto ya y resulta que éste eran dos hermanos pero uno no se casó.
[1:24:49.00]-[1:24:58.00]  Y después el padre eran dos hermanos y era uno casado y el otro eso.
[1:24:58.00]-[1:25:04.00]  Y murió el casado y el otro hermano se casó con la mujer del hermano.
[1:25:04.00]-[1:25:17.00]  Se casó con la mujer y no tuvieron familia, las dos que eran venían del padre legítimo pero se casó y las dos herencias todas las han ido a parar a éstos.
[1:25:17.00]-[1:25:25.00]  Y por cierto el otro día le dije a la consellería de Cultura Valencia,
[1:25:25.00]-[1:25:34.00]  y vi a tu hijo que venía en el coche oficial y no sé cuánto y dice no ya ha terminado, ya no quiere política. No, tiene demasiada faena.
[1:25:34.00]-[1:25:39.00]  Aministrando lo nuestro tiene bastante, tiene bastante.
[1:25:39.00]-[1:25:41.00]  ¿Y moreras había por aquí?
[1:25:41.00]-[1:25:46.00]  Moreras también había muchas, eso yo ya no me acuerdo, eso de las moreras no me acuerdo.
[1:25:46.00]-[1:25:50.00]  Pero he oído hablar que las moreras, los gusanos, las hojas de la morera,
[1:25:50.00]-[1:25:58.00]  que por cierto nosotros teníamos una caseta de mi suegra donde antes escaldaban la panza y todo eso,
[1:25:58.00]-[1:26:04.00]  y allí plantáramos una morera que tiene la misma edad que mi hijo, tiene 49 años la morera.
[1:26:04.00]-[1:26:15.00]  Es así y es más grande que la iglesia si la hubiéramos dejado, la vendimos aquella y la están cortando y saca para hacer un brío.
[1:26:15.00]-[1:26:19.00]  Pero es así, uno no la abarca de grande que es la morera.
[1:26:19.00]-[1:26:24.00]  Y me acuerdo todo eso que las moreras y eso que trabajaban mucho en el gusano de seda.
[1:26:24.00]-[1:26:30.00]  Pero eso ya sería, eso ya no tengo yo conocimiento, sí que lo he oído hablar.
[1:26:30.00]-[1:26:32.00]  ¿Gusanos ya no ha visto usted?
[1:26:32.00]-[1:26:36.00]  No, gusanos, mi nieta lo mejor ha venido con un gusano en una cajita de la escuela,
[1:26:36.00]-[1:26:41.00]  pues tráeme moreras y ahora aquí en los parques hay moreras para coger.
[1:26:41.00]-[1:26:50.00]  Pero gusanos sí que los he visto, luego se pone el capullo ese y se sale... no, eso no tengo ni idea.
[1:26:50.00]-[1:26:55.00]  Muy bien. Bueno, yo no sé si estas chicas tienen alguna pregunta más.
[1:26:55.00]-[1:26:59.00]  El nombre completo.
[1:26:59.00]-[1:27:01.00]  ¿El nombre completo?
[1:27:01.00]-[1:27:15.00]  Pues me llaman... que también... dice que si viene de Mallorca, hay muchos... en Mallorca.
[1:27:15.00]-[1:27:19.00]  Hay muchos... en Mallorca. No tengo ni idea.
[1:27:19.00]-[1:27:21.00]  Y nos ha dicho usted que tiene 78 años.
[1:27:21.00]-[1:27:26.00]  78 años, cumplí el 30 de enero.
[1:27:26.00]-[1:27:30.00]  Muy bien, ¿usted lo diría? Porque se ve a usted estupendo y de memoria.
[1:27:30.00]-[1:27:33.00]  Pues la memoria la tengo muy buena.
[1:27:33.00]-[1:27:34.00]  Sí, sí se ve, sí.
[1:27:34.00]-[1:27:37.00]  Y todos los días me voy a hacer algo. No me mato.
[1:27:37.00]-[1:27:43.00]  Ayer que fui por la mañana y un rato por la tarde que tenía yo obsesión de una cosa,
[1:27:43.00]-[1:27:48.00]  anoche me tuve que tomar una aspirina y a las 10 y media ya me había acostado que no podía en la niña.
[1:27:48.00]-[1:27:54.00]  Hoy me digo por la mañana he hecho mis cositas, mi eso, y me he venido y estoy pues bien.
[1:27:54.00]-[1:28:02.00]  Mañana por la mañana otra vez. Mira, mañana por la mañana a los caquis a meterle una cañita a la rama que está doblada un poco,
[1:28:02.00]-[1:28:07.00]  o le meto una cañita o la ato con un hilo para que no se rompa.
[1:28:07.00]-[1:28:11.00]  Y me paso tres horas, yo tres horas me las paso de categoría.
[1:28:11.00]-[1:28:17.00]  Es el segundo fe, si tienes que coger una za' y tienes que hacer eso, pues no puede ser.
[1:28:17.00]-[1:28:22.00]  Pero yo, o sea que mi marcheta me la hago.
[1:28:22.00]-[1:28:28.00]  Muy bien. Es tu fe, pues nos vamos siguiendo porque tenemos todavía camino.
[1:28:28.00]-[1:28:31.00]  Tenemos que ir a Játiba a dormir.
[1:28:31.00]-[1:28:32.00]  A dormir a Játiba?
[1:28:32.00]-[1:28:33.00]  Sí.
[1:28:33.00]-[1:28:38.00]  Pero muchísimas gracias. Nos ha dado usted muchísima información.
[1:28:38.00]-[1:28:53.00]  Todo lo que nos ha gustado.
